Unnamed: 0,PassengerId,Survived,Sex,Age,Fare,Pclass_1,Pclass_2,Pclass_3,Family_size,Title_1,Title_2,Title_3,Title_4,Emb_1,Emb_2,Emb_3,Sex_Label,Age_Standard,Fare_MinMax,Fare_Robust,Fare_Log,AgeGroup
321,322,0,1,0.3375,0.0154115752137492,0,0,1,0.0,1,0,0,0,0,0,1,1,-0.1803307051524856,0.0154115752137492,-0.2841311307798632,0.015294023125181874,Child
322,323,1,0,0.375,0.0241055946059681,0,1,0,0.0,0,0,0,1,0,1,0,0,0.05021194880684509,0.0241055946059681,-0.09116075954302824,0.02381964103323265,Child
323,324,1,0,0.275,0.0566042302488321,0,1,0,0.2,1,0,0,0,0,0,1,0,-0.5645684617513703,0.0566042302488321,0.6301711701173607,0.05506020938272152,Child
324,325,0,1,0.35,0.12808844391457677,0,0,1,1.0,1,0,0,0,0,0,1,1,-0.10348315383270892,0.1357525590967682,2.386928512323294,0.12729547887673298,Child
325,326,1,0,0.45,0.12808844391457677,1,0,0,0.0,0,0,0,1,1,0,0,0,0.5112972567255067,0.2647385704347907,5.249871113363918,0.2348654371336885,Child
326,327,0,1,0.7625,0.0121747891785203,0,0,1,0.0,1,0,0,0,0,0,1,1,2.43248603971993,0.0121747891785203,-0.35597405804447696,0.012101272531048101,Child
327,328,1,0,0.45,0.0253743101115454,0,1,0,0.0,1,0,0,0,0,0,1,0,0.5112972567255067,0.0253743101115454,-0.06300065418091039,0.02505772652479575,Child
328,329,1,0,0.3875,0.040062132,0,0,1,0.2,1,0,0,0,0,0,1,0,0.1270595001266221,0.040062132,0.2630067210743473,0.03928045367647301,Child
329,330,1,0,0.2,0.1131678616014859,1,0,0,0.1,0,0,0,1,1,0,0,0,-1.025653769670032,0.1131678616014859,1.885643978286392,0.10720987997031249,Child
330,331,1,0,0.35,0.045380978,0,0,1,0.2,0,0,0,1,0,1,0,0,-0.10348315383270892,0.045380978,0.38106255243011344,0.044381391225263564,Child
331,332,0,1,0.56875,0.0556282952445419,1,0,0,0.0,1,0,0,0,0,0,1,1,1.2413489942633875,0.0556282952445419,0.60850955060804,0.05413613018030514,Child
332,333,0,1,0.475,0.12808844391457677,1,0,0,0.1,1,0,0,0,0,0,1,1,0.6649923593650604,0.2995388511917728,6.022289806475091,0.2620094716834916,Child
333,334,0,1,0.2,0.03513366,0,0,1,0.2,1,0,0,0,0,0,1,1,-1.025653769670032,0.03513366,0.15361553748421974,0.0345305584760863,Child
334,335,1,0,0.35,0.12808844391457677,1,0,0,0.1,1,0,0,0,0,0,1,0,-0.10348315383270892,0.2608674266467732,5.163948133418247,0.23179991794815435,Child
335,336,0,1,0.35,0.0154115752137492,0,0,1,0.0,1,0,0,0,0,0,1,1,-0.10348315383270892,0.0154115752137492,-0.2841311307798632,0.015294023125181874,Child
336,337,0,1,0.3625,0.12808844391457677,1,0,0,0.1,1,0,0,0,0,0,1,1,-0.02663560251293192,0.1299945425714559,2.2591249572182988,0.12221280312980434,Child
337,338,1,0,0.5125,0.12808844391457677,1,0,0,0.0,0,0,0,1,1,0,0,0,0.8955350133243911,0.2625265161540666,5.200772886584093,0.2331148848411303,Child
338,339,1,1,0.5625,0.0157125535690723,0,0,1,0.0,1,0,0,0,0,0,1,1,1.202925218603499,0.0157125535690723,-0.27745068732318856,0.01559038941147719,Child
339,340,0,1,0.5625,0.069291385,1,0,0,0.0,1,0,0,0,0,0,1,1,1.202925218603499,0.069291385,0.9117722169775976,0.06699617207542916,Child
340,341,1,1,0.025,0.0507486202230909,0,1,0,0.2,0,0,1,0,0,0,1,1,-2.1015194881469093,0.0507486202230909,0.5002014530614362,0.04950288176693388,Child
341,342,1,0,0.3,0.12808844391457677,1,0,0,0.5,0,0,0,1,0,0,1,0,-0.4108733591118166,0.5133418122566505,10.767809100479585,0.41432032618221587,Child
342,343,0,1,0.35,0.0253743101115454,0,1,0,0.0,1,0,0,0,0,0,1,1,-0.10348315383270892,0.0253743101115454,-0.06300065418091039,0.02505772652479575,Child
343,344,0,1,0.3125,0.0253743101115454,0,1,0,0.0,1,0,0,0,0,0,1,1,-0.3340258077920396,0.0253743101115454,-0.06300065418091039,0.02505772652479575,Child
344,345,0,1,0.45,0.0253743101115454,0,1,0,0.0,1,0,0,0,0,0,1,1,0.5112972567255067,0.0253743101115454,-0.06300065418091039,0.02505772652479575,Child
345,346,1,0,0.3,0.0253743101115454,0,1,0,0.0,0,0,0,1,0,0,1,0,-0.4108733591118166,0.0253743101115454,-0.06300065418091039,0.02505772652479575,Child
346,347,1,0,0.5,0.0253743101115454,0,1,0,0.0,0,0,0,1,0,0,1,0,0.8186874620046145,0.0253743101115454,-0.06300065418091039,0.02505772652479575,Child
347,348,1,0,0.35,0.0314251071381447,0,0,1,0.1,1,0,0,0,0,0,1,0,-0.10348315383270892,0.0314251071381447,0.07130138677687967,0.030941445113450382,Child
348,349,1,1,0.0375,0.0310347331364286,0,0,1,0.2,0,0,1,0,0,0,1,1,-2.0246719368271324,0.0310347331364286,0.06263673897315095,0.030562893251489386,Child
349,350,0,1,0.525,0.0169080739493278,0,0,1,0.0,1,0,0,0,0,0,1,1,0.9723825646441685,0.0169080739493278,-0.25091520342427054,0.01676672355069601,Child
350,351,0,1,0.2875,0.018006001,0,0,1,0.0,1,0,0,0,0,0,1,1,-0.4877209104315936,0.018006001,-0.2265458776842339,0.01784581300290118,Child
351,352,0,1,0.35,0.06831545,1,0,0,0.0,1,0,0,0,0,0,1,1,-0.10348315383270892,0.06831545,0.8901105975635011,0.0660830620948384,Child
352,353,0,1,0.1875,0.0141104586660295,0,0,1,0.2,1,0,0,0,1,0,0,1,-1.102501320989809,0.0141104586660295,-0.3130104019096897,0.014011832831847981,Child
353,354,0,1,0.3125,0.0347432861527314,0,0,1,0.1,1,0,0,0,0,0,1,1,-0.3340258077920396,0.0347432861527314,0.1449508931085708,0.034153363249459334,Child
354,355,0,1,0.35,0.0141022608119935,0,0,1,0.0,1,0,0,0,1,0,0,1,-0.10348315383270892,0.0141022608119935,-0.31319235951356716,0.014003749011095535,Child
355,356,0,1,0.35,0.0185427650815139,0,0,1,0.0,1,0,0,0,0,0,1,1,-0.10348315383270892,0.0185427650815139,-0.21463199074615794,0.018372944101240428,Child
356,357,1,0,0.275,0.1073528504719231,1,0,0,0.1,0,0,0,1,0,0,1,0,-0.5645684617513703,0.1073528504719231,1.7565753846020535,0.10197234771859269,Child
357,358,0,0,0.475,0.0253743101115454,0,1,0,0.0,0,0,0,1,0,0,1,0,0.6649923593650604,0.0253743101115454,-0.06300065418091039,0.02505772652479575,Child
358,359,1,0,0.35,0.015379174,0,0,1,0.0,0,0,0,1,0,1,0,0,-0.10348315383270892,0.015379174,-0.2848503003565152,0.015262113177035328,Child
359,360,1,0,0.35,0.015379174,0,0,1,0.0,0,0,0,1,0,1,0,0,-0.10348315383270892,0.015379174,-0.2848503003565152,0.015262113177035328,Child
360,361,0,1,0.5,0.054457173,0,0,1,0.5,1,0,0,0,0,0,1,1,0.8186874620046145,0.054457173,0.5825156018833307,0.05302610655100989,Child
361,362,0,1,0.3625,0.054107398,0,1,0,0.1,1,0,0,0,1,0,0,1,-0.02663560251293192,0.054107398,0.5747520797936777,0.05269434056383655,Child
362,363,0,0,0.5625,0.0282127194780231,0,0,1,0.1,1,0,0,0,1,0,0,0,1.202925218603499,0.0282127194780231,0.0,0.027822071189111418,Child
363,364,0,1,0.4375,0.0137606835604919,0,0,1,0.0,1,0,0,0,0,0,1,1,0.4344497054057298,0.0137606835604919,-0.3207739263418301,0.01366686504595381,Child
364,365,0,1,0.35,0.0302539851329965,0,0,1,0.1,1,0,0,0,0,1,0,1,-0.10348315383270892,0.0302539851329965,0.04530744336569568,0.02980535935160553,Child
365,366,0,1,0.375,0.014151057562208,0,0,1,0.0,1,0,0,0,0,0,1,1,0.05021194880684509,0.014151057562208,-0.31210927853810133,0.014051866028611897,Child
366,367,1,0,0.75,0.12808844391457677,1,0,0,0.1,1,0,0,0,1,0,0,0,2.355638488400153,0.1468782181456766,2.633870974729553,0.13704365826944026,Child
367,368,1,0,0.35,0.0141104586660295,0,0,1,0.0,1,0,0,0,1,0,0,0,-0.10348315383270892,0.0141104586660295,-0.3130104019096897,0.014011832831847981,Child
368,369,1,0,0.35,0.0151269925664982,0,0,1,0.0,0,0,0,1,0,1,0,0,-0.10348315383270892,0.0151269925664982,-0.2904476590287806,0.015013720496480372,Child
369,370,1,0,0.3,0.12808844391457677,1,0,0,0.0,0,1,0,0,1,0,0,0,-0.4108733591118166,0.1352645915946231,2.3760977025686336,0.12686574411272553,Child
370,371,1,1,0.3125,0.1082149914547131,1,0,0,0.1,1,0,0,0,1,0,0,1,-0.3340258077920396,0.1082149914547131,1.7757112592765885,0.10275060511156492,Child
371,372,0,1,0.225,0.0126789572017366,0,0,1,0.1,1,0,0,0,0,0,1,1,-0.8719586670304781,0.0126789572017366,-0.34478366540596217,0.012599252234062575,Child
372,373,0,1,0.2375,0.0157125535690723,0,0,1,0.0,1,0,0,0,0,0,1,1,-0.7951111157107013,0.0157125535690723,-0.27745068732318856,0.01559038941147719,Child
373,374,0,1,0.275,0.12808844391457677,1,0,0,0.0,1,0,0,0,1,0,0,1,-0.5645684617513703,0.2647385704347907,5.249871113363918,0.2348654371336885,Child
374,375,0,0,0.0375,0.04113566,0,0,1,0.4,0,0,0,1,0,0,1,0,-2.0246719368271324,0.04113566,0.2868344913319732,0.04031209814519068,Child
375,376,1,0,0.35,0.12808844391457677,1,0,0,0.1,1,0,0,0,1,0,0,0,-0.10348315383270892,0.16038672,2.9337024450866687,0.14875332887008352,Child
376,377,1,0,0.275,0.014151057562208,0,0,1,0.0,0,0,0,1,0,0,1,0,-0.5645684617513703,0.014151057562208,-0.31210927853810133,0.014051866028611897,Child
377,378,0,1,0.3375,0.12808844391457677,1,0,0,0.2,1,0,0,0,1,0,0,1,-0.1803307051524856,0.4128205068147589,8.536662291019523,0.3455880657783258,Child
378,379,0,1,0.25,0.007831878,0,0,1,0.0,1,0,0,0,1,0,0,1,-0.7182635643909243,0.007831878,-0.4523682739485403,0.007801368040149238,Child
379,380,0,1,0.2375,0.0151757893167127,0,0,1,0.0,1,0,0,0,0,0,1,1,-0.7951111157107013,0.0151757893167127,-0.2893645780533148,0.015061788942880898,Child
380,381,1,0,0.525,0.12808844391457677,1,0,0,0.0,0,0,0,1,1,0,0,0,0.9723825646441685,0.4440992237022602,9.230917196293262,0.36748575258515254,Child
381,382,1,0,0.0125,0.0307257521140704,0,0,1,0.2,0,0,0,1,1,0,0,0,-2.178367039466686,0.0307257521140704,0.055778670236501744,0.030263167820837555,Child
382,383,0,1,0.4,0.0154685698179998,0,0,1,0.0,1,0,0,0,0,0,1,1,0.2039070514463991,0.0154685698179998,-0.28286609220051767,0.015350151109302445,Child
383,384,1,0,0.4375,0.1014972404461818,1,0,0,0.1,1,0,0,0,0,0,1,0,0.4344497054057298,0.1014972404461818,1.626605667546127,0.09667038198810923,Child
384,385,0,1,0.35,0.0154115752137492,0,0,1,0.0,1,0,0,0,0,0,1,1,-0.10348315383270892,0.0154115752137492,-0.2841311307798632,0.015294023125181874,Child
385,386,0,1,0.225,0.12808844391457677,0,1,0,0.0,1,0,0,0,0,0,1,1,-0.8719586670304781,0.1434624456306609,2.558055306446931,0.1340608923416298,Child
386,387,0,1,0.0125,0.091542703,0,0,1,0.7,0,0,1,0,0,0,1,1,-2.178367039466686,0.091542703,1.4056571396189983,0.08759201946748797,Child
387,388,1,0,0.45,0.0253743101115454,0,1,0,0.0,0,0,0,1,0,0,1,0,0.5112972567255067,0.0253743101115454,-0.06300065418091039,0.02505772652479575,Child
388,389,0,1,0.35,0.0150863936703197,0,0,1,0.0,1,0,0,0,0,1,0,1,-0.10348315383270892,0.0150863936703197,-0.29134878240036893,0.014973725788082586,Child
389,390,1,0,0.2125,0.023422440102965,0,1,0,0.0,0,0,0,1,1,0,0,0,-0.9488062183502551,0.023422440102965,-0.10632389319955188,0.023152344159370706,Child
390,391,1,1,0.45,0.12808844391457677,1,0,0,0.3,1,0,0,0,0,0,1,1,0.5112972567255067,0.2342244010296504,4.572585920813782,0.21044275743508428,Child
391,392,1,1,0.2625,0.0152163882128912,0,0,1,0.0,1,0,0,0,0,0,1,1,-0.6414160130711473,0.0152163882128912,-0.2884634546817264,0.015101780129443987,Child
392,393,0,1,0.35,0.0154685698179998,0,0,1,0.2,1,0,0,0,0,0,1,1,-0.10348315383270892,0.0154685698179998,-0.28286609220051767,0.015350151109302445,Child
393,394,1,0,0.2875,0.12808844391457677,1,0,0,0.1,0,0,0,1,1,0,0,0,-0.4877209104315936,0.2210980752219471,4.281237138413416,0.19975051558989138,Child
394,395,1,0,0.3,0.032596229,0,0,1,0.2,1,0,0,0,0,0,1,0,-0.4108733591118166,0.032596229,0.09729532700756881,0.0320762415102006,Child
395,396,0,1,0.275,0.0152163882128912,0,0,1,0.0,1,0,0,0,0,0,1,1,-0.5645684617513703,0.0152163882128912,-0.2884634546817264,0.015101780129443987,Child
396,397,0,0,0.3875,0.0153303774213923,0,0,1,0.0,0,0,0,1,0,0,1,0,0.1270595001266221,0.0153303774213923,-0.28593337752303766,0.015214054528192182,Child
397,398,0,1,0.575,0.0507486202230909,0,1,0,0.0,1,0,0,0,0,0,1,1,1.279772769923276,0.0507486202230909,0.5002014530614362,0.04950288176693388,Child
398,399,0,1,0.2875,0.0204946350900944,0,1,0,0.0,1,0,0,0,0,0,1,1,-0.4877209104315936,0.0204946350900944,-0.17130875172751414,0.020287446115378614,Child
399,400,1,0,0.35,0.024691156,0,1,0,0.0,1,0,0,0,0,0,1,0,-0.10348315383270892,0.024691156,-0.07816377914873272,0.024391255967513216,Child
400,401,1,1,0.4875,0.0154685698179998,0,0,1,0.0,1,0,0,0,0,0,1,1,0.7418399106848375,0.0154685698179998,-0.28286609220051767,0.015350151109302445,Child
401,402,0,1,0.325,0.0157125535690723,0,0,1,0.0,1,0,0,0,0,0,1,1,-0.2571782564722626,0.0157125535690723,-0.27745068732318856,0.01559038941147719,Child
402,403,0,0,0.2625,0.0191771228343026,0,0,1,0.1,0,0,0,1,0,0,1,0,-0.6414160130711473,0.0191771228343026,-0.20055193806509786,0.018995559385159465,Child
403,404,0,1,0.35,0.0309371396359996,0,0,1,0.1,1,0,0,0,0,0,1,1,-0.10348315383270892,0.0309371396359996,0.06047057702221931,0.030468232890899054,Child
404,405,0,0,0.25,0.0169080739493278,0,0,1,0.0,0,0,0,1,0,0,1,0,-0.7182635643909243,0.0169080739493278,-0.25091520342427054,0.01676672355069601,Child
405,406,0,1,0.425,0.04098927,0,1,0,0.1,1,0,0,0,0,0,1,1,0.35760215408595275,0.04098927,0.2835852539687989,0.040171482182976344,Child
406,407,0,1,0.6375,0.0151269925664982,0,0,1,0.0,1,0,0,0,0,0,1,1,1.6640105265221605,0.0151269925664982,-0.2904476590287806,0.015013720496480372,Child
407,408,1,1,0.0375,0.036597563,0,1,0,0.2,0,0,1,0,0,0,1,1,-2.0246719368271324,0.036597563,0.18610797770324475,0.03594377581566029,Child
408,409,0,1,0.2625,0.0151757893167127,0,0,1,0.0,1,0,0,0,0,0,1,1,-0.6414160130711473,0.0151757893167127,-0.2893645780533148,0.015061788942880898,Child
409,410,0,0,0.35,0.049707688,0,0,1,0.4,0,0,0,1,0,0,1,0,-0.10348315383270892,0.049707688,0.4770971708577397,0.048511733030127215,Child
410,411,0,1,0.35,0.0154115752137492,0,0,1,0.0,1,0,0,0,0,0,1,1,-0.10348315383270892,0.0154115752137492,-0.2841311307798632,0.015294023125181874,Child
411,412,0,1,0.35,0.013386510079847,0,0,1,0.0,1,0,0,0,0,1,0,1,-0.10348315383270892,0.013386510079847,-0.32907899126170453,0.01329770242562888,Child
412,413,1,0,0.4125,0.12808844391457677,1,0,0,0.1,0,0,0,1,0,1,0,0,0.28075460276617575,0.1756683007722378,3.272888750254523,0.16183675252436677,Child
413,414,0,1,0.35,0.0,0,1,0,0.0,1,0,0,0,0,0,1,1,-0.10348315383270892,0.0,-0.6262027614232546,0.0,Child
414,415,1,1,0.55,0.0154685698179998,0,0,1,0.0,1,0,0,0,0,0,1,1,1.1260776672837225,0.0154685698179998,-0.28286609220051767,0.015350151109302445,Child
415,416,0,0,0.35,0.0157125535690723,0,0,1,0.0,1,0,0,0,0,0,1,0,-0.10348315383270892,0.0157125535690723,-0.27745068732318856,0.01559038941147719,Child
416,417,1,0,0.425,0.063435775,0,1,0,0.2,1,0,0,0,0,0,1,0,0.35760215408595275,0.063435775,0.7818025004930186,0.061504963613623516,Child
417,418,1,0,0.225,0.0253743101115454,0,1,0,0.2,0,0,0,1,0,0,1,0,-0.8719586670304781,0.0253743101115454,-0.06300065418091039,0.02505772652479575,Child
418,419,0,1,0.375,0.0253743101115454,0,1,0,0.0,1,0,0,0,0,0,1,1,0.05021194880684509,0.0253743101115454,-0.06300065418091039,0.02505772652479575,Child
419,420,0,0,0.125,0.047137661,0,0,1,0.2,0,0,0,1,0,0,1,0,-1.4867390775886937,0.047137661,0.42005346737548704,0.04606040462083951,Child
420,421,0,1,0.35,0.0154115752137492,0,0,1,0.0,1,0,0,0,1,0,0,1,-0.10348315383270892,0.0154115752137492,-0.2841311307798632,0.015294023125181874,Child
421,422,0,1,0.2625,0.0150943963373549,0,0,1,0.0,1,0,0,0,0,1,0,1,-0.6414160130711473,0.0150943963373549,-0.29117115712039204,0.014981609486987265,Child
422,423,0,1,0.3625,0.0153709763175708,0,0,1,0.0,1,0,0,0,0,0,1,1,-0.02663560251293192,0.0153709763175708,-0.2850322541514493,0.01525403962605914,Child
423,424,0,0,0.35,0.028106928123558,0,0,1,0.2,1,0,0,0,0,0,1,0,-0.10348315383270892,0.028106928123558,-0.0023481195548113224,0.027719177308112103,Child
424,425,0,1,0.225,0.0394521725484317,0,0,1,0.2,1,0,0,0,0,0,1,1,-0.8719586670304781,0.0394521725484317,0.2494682072410454,0.03869381720301679,Child
425,426,0,1,0.35,0.014151057562208,0,0,1,0.0,1,0,0,0,0,0,1,1,-0.10348315383270892,0.014151057562208,-0.31210927853810133,0.014051866028611897,Child
426,427,1,0,0.35,0.0507486202230909,0,1,0,0.1,1,0,0,0,0,0,1,0,-0.10348315383270892,0.0507486202230909,0.5002014530614362,0.04950288176693388,Child
427,428,1,0,0.2375,0.0507486202230909,0,1,0,0.0,1,0,0,0,0,0,1,0,-0.7951111157107013,0.0507486202230909,0.5002014530614362,0.04950288176693388,Child
428,429,0,1,0.35,0.0151269925664982,0,0,1,0.0,1,0,0,0,0,1,0,1,-0.10348315383270892,0.0151269925664982,-0.2904476590287806,0.015013720496480372,Child
429,430,1,1,0.4,0.0157125535690723,0,0,1,0.0,1,0,0,0,0,0,1,1,0.2039070514463991,0.0157125535690723,-0.27745068732318856,0.01559038941147719,Child
430,431,1,1,0.35,0.0518221487278101,1,0,0,0.0,1,0,0,0,0,0,1,1,-0.10348315383270892,0.0518221487278101,0.5240292345216886,0.0505240398785738,Child
431,432,1,0,0.35,0.0314251071381447,0,0,1,0.1,1,0,0,0,0,0,1,0,-0.10348315383270892,0.0314251071381447,0.07130138677687967,0.030941445113450382,Child
432,433,1,0,0.525,0.0507486202230909,0,1,0,0.1,1,0,0,0,0,0,1,0,0.9723825646441685,0.0507486202230909,0.5002014530614362,0.04950288176693388,Child
433,434,0,1,0.2125,0.0139070738111354,0,0,1,0.0,1,0,0,0,0,0,1,1,-0.9488062183502551,0.0139070738111354,-0.31752468341543266,0.01381125778521362,Child
434,435,0,1,0.625,0.1091095334796455,1,0,0,0.1,1,0,0,0,0,0,1,1,1.587162975202384,0.1091095334796455,1.795566299718832,0.10355747128149577,Child
435,436,1,0,0.175,0.12808844391457677,1,0,0,0.3,0,0,0,1,0,0,1,0,-1.179348872309586,0.2342244010296504,4.572585920813782,0.21044275743508428,Child
436,437,0,0,0.2625,0.067095532,0,0,1,0.4,0,0,0,1,0,0,1,0,-0.6414160130711473,0.067095532,0.8630335899427007,0.0649405015826051,Child
437,438,1,0,0.3,0.036597563,0,1,0,0.5,1,0,0,0,0,0,1,0,-0.4108733591118166,0.036597563,0.18610797770324475,0.03594377581566029,Child
438,439,0,1,0.8,0.12808844391457677,1,0,0,0.5,1,0,0,0,0,0,1,1,2.6630286936792613,0.5133418122566505,10.767809100479585,0.41432032618221587,Child
439,440,0,1,0.3875,0.0204946350900944,0,1,0,0.0,1,0,0,0,0,0,1,1,0.1270595001266221,0.0204946350900944,-0.17130875172751414,0.020287446115378614,Child
440,441,1,0,0.5625,0.051236588,0,1,0,0.2,1,0,0,0,0,0,1,0,1.202925218603499,0.051236588,0.5110322689146924,0.049967174078569536,Child
441,442,0,1,0.25,0.0185427650815139,0,0,1,0.0,1,0,0,0,0,0,1,1,-0.7182635643909243,0.0185427650815139,-0.21463199074615794,0.018372944101240428,Child
442,443,0,1,0.3125,0.0151757893167127,0,0,1,0.1,1,0,0,0,0,0,1,1,-0.3340258077920396,0.0151757893167127,-0.2893645780533148,0.015061788942880898,Child
443,444,1,0,0.35,0.0253743101115454,0,1,0,0.0,0,1,0,0,0,0,1,0,-0.10348315383270892,0.0253743101115454,-0.06300065418091039,0.02505772652479575,Child
444,445,1,1,0.35,0.0158345454446086,0,0,1,0.0,1,0,0,0,0,0,1,1,-0.10348315383270892,0.0158345454446086,-0.274742984884523,0.015710486923114657,Child
445,446,1,1,0.05,0.12808844391457677,1,0,0,0.2,0,0,1,0,0,0,1,1,-1.9478243855073554,0.1597767607233786,2.9201639351364457,0.14822753894558782,Child
446,447,1,0,0.1625,0.038061465,0,1,0,0.1,0,0,0,1,0,0,1,0,-1.2561964236293628,0.038061465,0.21860039572650938,0.0373549978267912,Child
447,448,1,1,0.425,0.0518221487278101,1,0,0,0.0,1,0,0,0,0,0,1,1,0.35760215408595275,0.0518221487278101,0.5240292345216886,0.0505240398785738,Child
448,449,1,0,0.0625,0.037589698,0,0,1,0.3,0,0,0,1,1,0,0,0,-1.8709768341875783,0.037589698,0.20812916843562407,0.036900425289234526,Child
449,450,1,1,0.65,0.059532035,1,0,0,0.0,1,0,0,0,0,0,1,1,1.7408580778419378,0.059532035,0.6951560228366325,0.057827334229477924,Child
450,451,0,1,0.45,0.054164393,0,1,0,0.3,1,0,0,0,0,0,1,1,0.5112972567255067,0.054164393,0.576017127156982,0.05274840854525829,Child
451,452,0,1,0.35,0.038972403,0,0,1,0.1,1,0,0,0,0,0,1,1,-0.10348315383270892,0.038972403,0.23881935730267814,0.038232150647879506,Child
452,453,0,1,0.375,0.054164393,1,0,0,0.0,1,0,0,0,1,0,0,1,0.05021194880684509,0.054164393,0.576017127156982,0.05274840854525829,Child
453,454,1,1,0.6125,0.12808844391457677,1,0,0,0.1,1,0,0,0,1,0,0,1,1.510315423882607,0.1739198156185515,3.2340797927416243,0.16034841891878715,Child
454,455,0,1,0.35,0.0157125535690723,0,0,1,0.0,1,0,0,0,0,0,1,1,-0.10348315383270892,0.0157125535690723,-0.27745068732318856,0.01559038941147719,Child
455,456,1,1,0.3625,0.0154115752137492,0,0,1,0.0,1,0,0,0,1,0,0,1,-0.02663560251293192,0.0154115752137492,-0.2841311307798632,0.015294023125181874,Child
456,457,0,1,0.8125,0.0518221487278101,1,0,0,0.0,1,0,0,0,0,0,1,1,2.739876244999038,0.0518221487278101,0.5240292345216886,0.0505240398785738,Child
457,458,1,0,0.35,0.101228858320002,1,0,0,0.1,1,0,0,0,0,0,1,0,-0.10348315383270892,0.101228858320002,1.620648722181064,0.09642670019066905,Child
458,459,1,0,0.625,0.0204946350900944,0,1,0,0.0,0,0,0,1,0,0,1,0,1.587162975202384,0.0204946350900944,-0.17130875172751414,0.020287446115378614,Child
459,460,0,1,0.35,0.0151269925664982,0,0,1,0.0,1,0,0,0,0,1,0,1,-0.10348315383270892,0.0151269925664982,-0.2904476590287806,0.015013720496480372,Child
460,461,1,1,0.6,0.0518221487278101,1,0,0,0.0,1,0,0,0,0,0,1,1,1.4334678725628298,0.0518221487278101,0.5240292345216886,0.0505240398785738,Child
461,462,0,1,0.425,0.0157125535690723,0,0,1,0.0,1,0,0,0,0,0,1,1,0.35760215408595275,0.0157125535690723,-0.27745068732318856,0.01559038941147719,Child
462,463,0,1,0.5875,0.075146995,1,0,0,0.0,1,0,0,0,0,0,1,1,1.3566203212430532,0.075146995,1.0417419334621767,0.07245739176651178,Child
463,464,0,1,0.6,0.0253743101115454,0,1,0,0.0,1,0,0,0,0,0,1,1,1.4334678725628298,0.0253743101115454,-0.06300065418091039,0.02505772652479575,Child
464,465,0,1,0.35,0.0157125535690723,0,0,1,0.0,1,0,0,0,0,0,1,1,-0.10348315383270892,0.0157125535690723,-0.27745068732318856,0.01559038941147719,Child
465,466,0,1,0.475,0.0137606835604919,0,0,1,0.0,1,0,0,0,0,0,1,1,0.6649923593650604,0.0137606835604919,-0.3207739263418301,0.01366686504595381,Child
466,467,0,1,0.35,0.0,0,1,0,0.0,1,0,0,0,0,0,1,1,-0.10348315383270892,0.0,-0.6262027614232546,0.0,Child
467,468,0,1,0.7,0.0518221487278101,1,0,0,0.0,1,0,0,0,0,0,1,1,2.0482482831210453,0.0518221487278101,0.5240292345216886,0.0505240398785738,Child
468,469,0,1,0.35,0.0150781958162837,0,0,1,0.0,1,0,0,0,0,1,0,1,-0.10348315383270892,0.0150781958162837,-0.29153074000424645,0.014965649739393235,Child
469,470,1,0,0.009375,0.037589698,0,0,1,0.3,0,0,0,1,1,0,0,0,-2.19757892729663,0.037589698,0.20812916843562407,0.036900425289234526,Child
470,471,0,1,0.35,0.014151057562208,0,0,1,0.0,1,0,0,0,0,0,1,1,-0.10348315383270892,0.014151057562208,-0.31210927853810133,0.014051866028611897,Child
471,472,0,1,0.475,0.0169080739493278,0,0,1,0.0,1,0,0,0,0,0,1,1,0.6649923593650604,0.0169080739493278,-0.25091520342427054,0.01676672355069601,Child
472,473,1,0,0.4125,0.054164393,0,1,0,0.3,1,0,0,0,0,0,1,0,0.28075460276617575,0.054164393,0.576017127156982,0.05274840854525829,Child
473,474,1,0,0.2875,0.0269196055973385,0,1,0,0.0,1,0,0,0,1,0,0,0,-0.4877209104315936,0.0269196055973385,-0.028701645849851902,0.02656364706181005,Child
474,475,0,0,0.275,0.0192015212094098,0,0,1,0.0,0,0,0,1,0,0,1,0,-0.5645684617513703,0.0192015212094098,-0.20001039757736605,0.019019498387051643,Child
475,476,0,1,0.35,0.1014972404461818,1,0,0,0.0,1,0,0,0,0,0,1,1,-0.10348315383270892,0.1014972404461818,1.626605667546127,0.09667038198810923,Child
476,477,0,1,0.425,0.04098927,0,1,0,0.1,1,0,0,0,0,0,1,1,0.35760215408595275,0.04098927,0.2835852539687989,0.040171482182976344,Child
477,478,0,1,0.3625,0.0137524857064559,0,0,1,0.1,1,0,0,0,0,0,1,1,-0.02663560251293192,0.0137524857064559,-0.32095588394570757,0.013658778436051287,Child
478,479,0,1,0.275,0.0146796239605316,0,0,1,0.0,1,0,0,0,0,0,1,1,-0.5645684617513703,0.0146796239605316,-0.3003773454118526,0.014572921250317864,Child
479,480,1,0,0.025,0.0239836027304319,0,0,1,0.1,0,0,0,1,0,0,1,0,-2.1015194881469093,0.0239836027304319,-0.0938684619816917,0.023700513530544653,Child
480,481,0,1,0.1125,0.091542703,0,0,1,0.7,0,0,1,0,0,0,1,1,-1.5635866289084708,0.091542703,1.4056571396189983,0.08759201946748797,Child
481,482,0,1,0.35,0.0,0,1,0,0.0,1,0,0,0,0,0,1,1,-0.10348315383270892,0.0,-0.6262027614232546,0.0,Child
482,483,0,1,0.625,0.0157125535690723,0,0,1,0.0,1,0,0,0,0,0,1,1,1.587162975202384,0.0157125535690723,-0.27745068732318856,0.01559038941147719,Child
